key,value,location
User_87,21.26,Zone_2
User_88,12.32,Zone_3
User_89,17.78,Zone_4
User_90,5.42,Zone_0
User_91,8.97,Zone_1
User_92,19.87,Zone_2
User_93,7.41,Zone_3
User_94,22.47,Zone_4
User_95,20.54,Zone_0
User_96,22.49,Zone_1
User_97,9.85,Zone_2
User_98,3.70,Zone_3
User_99,17.72,Zone_4
User_0,66.62,Zone_0
User_1,22.68,Zone_1
User_2,17.18,Zone_2
User_3,13.33,Zone_3
User_4,18.59,Zone_4
User_5,7.72,Zone_0
User_6,9.21,Zone_1
User_7,13.20,Zone_2
User_8,19.16,Zone_3
User_9,0.68,Zone_4
User_10,14.17,Zone_0
User_11,21.70,Zone_1
User_12,9.43,Zone_2
User_13,16.32,Zone_3
User_14,16.47,Zone_4
User_15,30.49,Zone_0
User_16,27.21,Zone_1
User_17,20.14,Zone_2
User_18,29.20,Zone_3
User_19,20.00,Zone_4
User_20,26.79,Zone_0
User_21,13.97,Zone_1
User_22,9.52,Zone_2
User_23,8.80,Zone_3
User_24,20.21,Zone_4
User_25,13.86,Zone_0
User_26,18.25,Zone_1
User_27,21.14,Zone_2
User_28,18.65,Zone_3
User_29,7.76,Zone_4
User_30,9.48,Zone_0
User_31,21.92,Zone_1
User_32,14.75,Zone_2
User_33,18.66,Zone_3
User_34,3.94,Zone_4
User_35,13.04,Zone_0
User_36,16.32,Zone_1
User_37,14.53,Zone_2
User_38,29.10,Zone_3
User_39,2.43,Zone_4
User_40,5.79,Zone_0
User_41,2.96,Zone_1
User_42,18.10,Zone_2
User_43,20.34,Zone_3
User_44,36.77,Zone_4
User_45,9.76,Zone_0
User_46,2.41,Zone_1
User_47,21.73,Zone_2
User_48,4.33,Zone_3
User_49,25.43,Zone_4
User_50,9.76,Zone_0
User_51,4.92,Zone_1
User_52,9.85,Zone_2
User_53,18.74,Zone_3
User_54,18.72,Zone_4
User_55,7.55,Zone_0
User_56,10.53,Zone_1
User_57,11.39,Zone_2
User_58,-9.95,Zone_3
User_59,12.98,Zone_4
User_60,9.04,Zone_0
User_61,16.26,Zone_1
User_62,10.33,Zone_2
User_63,21.26,Zone_3
User_64,4.05,Zone_4
User_65,16.61,Zone_0
User_66,13.65,Zone_1
User_67,16.49,Zone_2
User_68,27.13,Zone_3
User_69,17.57,Zone_4
User_70,14.86,Zone_0
User_71,11.93,Zone_1
User_72,25.00,Zone_2
User_73,15.35,Zone_3
User_74,9.10,Zone_4
User_75,29.31,Zone_0
User_76,13.32,Zone_1
User_77,20.16,Zone_2
User_78,27.84,Zone_3
User_79,14.46,Zone_4
User_80,6.78,Zone_0
User_81,26.30,Zone_1
User_82,2.52,Zone_2
User_83,20.27,Zone_3
User_84,-1.20,Zone_4
User_85,23.00,Zone_0
User_86,15.56,Zone_1
User_87,11.90,Zone_2
User_88,10.93,Zone_3
User_89,7.63,Zone_4
User_90,5.62,Zone_0
User_91,19.05,Zone_1
User_92,4.41,Zone_2
User_93,20.05,Zone_3
User_94,8.93,Zone_4
User_95,17.07,Zone_0
User_96,4.89,Zone_1
User_97,7.88,Zone_2
User_98,25.25,Zone_3
User_99,20.55,Zone_4
User_0,70.72,Zone_0
User_1,19.71,Zone_1
User_2,18.15,Zone_2
User_3,3.86,Zone_3
User_4,18.71,Zone_4
User_5,16.95,Zone_0
User_6,8.97,Zone_1
User_7,32.39,Zone_2
User_8,16.09,Zone_3
User_9,2.13,Zone_4
User_10,18.14,Zone_0
User_11,11.90,Zone_1
User_12,18.72,Zone_2
User_13,7.14,Zone_3
User_14,15.41,Zone_4
User_15,24.77,Zone_0
User_16,20.06,Zone_1
User_17,26.16,Zone_2
User_18,-1.46,Zone_3
User_19,25.57,Zone_4
User_20,15.37,Zone_0
User_21,19.86,Zone_1
User_22,14.75,Zone_2
User_23,10.72,Zone_3
User_24,12.86,Zone_4
User_25,20.23,Zone_0
User_26,5.99,Zone_1
User_27,19.12,Zone_2
User_28,7.48,Zone_3
User_29,19.05,Zone_4
User_30,12.91,Zone_0
User_31,18.94,Zone_1
User_32,7.61,Zone_2
User_33,14.12,Zone_3
User_34,37.00,Zone_4
User_35,0.24,Zone_0
User_36,16.42,Zone_1
User_37,18.15,Zone_2
User_38,33.43,Zone_3
User_39,14.38,Zone_4
User_40,14.23,Zone_0
User_41,27.25,Zone_1
User_42,2.40,Zone_2
User_43,4.97,Zone_3
User_44,-0.75,Zone_4
User_45,13.39,Zone_0
User_46,17.29,Zone_1
User_47,10.55,Zone_2
User_48,3.04,Zone_3
User_49,12.56,Zone_4
User_50,23.28,Zone_0
User_51,21.01,Zone_1
User_52,10.01,Zone_2
User_53,23.35,Zone_3
User_54,10.41,Zone_4
User_55,10.85,Zone_0
User_56,17.55,Zone_1
User_57,21.57,Zone_2
User_58,3.10,Zone_3
User_59,27.55,Zone_4
User_60,7.78,Zone_0
User_61,11.03,Zone_1
User_62,14.48,Zone_2
User_63,24.36,Zone_3
User_64,13.47,Zone_4
User_65,15.14,Zone_0
User_66,9.71,Zone_1
User_67,24.99,Zone_2
User_68,27.86,Zone_3
User_69,4.29,Zone_4
User_70,19.29,Zone_0
User_71,9.15,Zone_1
User_72,18.70,Zone_2
User_73,5.63,Zone_3
User_74,24.60,Zone_4
User_75,19.95,Zone_0
User_76,25.88,Zone_1
User_77,12.58,Zone_2
User_78,21.00,Zone_3
User_79,10.75,Zone_4
User_80,18.72,Zone_0
User_81,5.44,Zone_1
User_82,5.61,Zone_2
User_83,14.93,Zone_3
User_84,11.83,Zone_4
User_85,5.25,Zone_0
User_86,25.71,Zone_1
User_87,19.42,Zone_2
User_88,11.90,Zone_3
User_89,10.31,Zone_4
User_90,12.82,Zone_0
User_91,32.20,Zone_1
User_92,18.56,Zone_2
User_93,-2.84,Zone_3
User_94,21.13,Zone_4
User_95,25.90,Zone_0
User_96,20.02,Zone_1
User_97,15.21,Zone_2
User_98,18.08,Zone_3
User_99,6.50,Zone_4
User_0,74.22,Zone_0
User_1,34.03,Zone_1
User_2,18.60,Zone_2
User_3,22.99,Zone_3
User_4,14.26,Zone_4
User_5,10.41,Zone_0
User_6,4.52,Zone_1
User_7,8.59,Zone_2
User_8,12.12,Zone_3
User_9,6.74,Zone_4
User_10,22.50,Zone_0
User_11,16.13,Zone_1
User_12,27.06,Zone_2
User_13,6.16,Zone_3
User_14,11.33,Zone_4
User_15,17.84,Zone_0
User_16,21.83,Zone_1
User_17,9.96,Zone_2
User_18,21.55,Zone_3
User_19,22.52,Zone_4
User_20,18.73,Zone_0
User_21,10.35,Zone_1
User_22,16.64,Zone_2
User_23,11.64,Zone_3
User_24,16.00,Zone_4
User_25,17.89,Zone_0
User_26,18.65,Zone_1
User_27,8.96,Zone_2
User_28,18.18,Zone_3
User_29,22.87,Zone_4
User_30,8.34,Zone_0
User_31,6.25,Zone_1
User_32,27.30,Zone_2
User_33,8.36,Zone_3
User_34,10.72,Zone_4
User_35,29.78,Zone_0
User_36,12.28,Zone_1
User_37,12.04,Zone_2
User_38,3.83,Zone_3
User_39,15.37,Zone_4
User_40,21.01,Zone_0
User_41,23.89,Zone_1
User_42,13.65,Zone_2
User_43,22.01,Zone_3
User_44,22.90,Zone_4
User_45,27.56,Zone_0
User_46,13.40,Zone_1
User_47,9.22,Zone_2
User_48,8.72,Zone_3
User_49,6.91,Zone_4
User_50,4.62,Zone_0
User_51,12.65,Zone_1
User_52,10.83,Zone_2
User_53,12.63,Zone_3
User_54,14.09,Zone_4
User_55,-4.36,Zone_0
User_56,28.96,Zone_1
User_57,26.36,Zone_2
User_58,13.64,Zone_3
User_59,-1.45,Zone_4
User_60,7.47,Zone_0
User_61,19.00,Zone_1
User_62,25.17,Zone_2
User_63,12.59,Zone_3
User_64,-1.01,Zone_4
User_65,19.42,Zone_0
User_66,14.63,Zone_1
User_67,31.62,Zone_2
User_68,11.77,Zone_3
User_69,7.08,Zone_4
User_70,19.31,Zone_0
User_71,14.68,Zone_1
User_72,11.17,Zone_2
User_73,15.66,Zone_3
User_74,8.04,Zone_4
User_75,-1.30,Zone_0
User_76,7.10,Zone_1
User_77,30.67,Zone_2
User_78,17.36,Zone_3
User_79,13.86,Zone_4
User_80,-6.48,Zone_0
User_81,1.63,Zone_1
User_82,10.17,Zone_2
User_83,0.37,Zone_3
User_84,3.36,Zone_4
User_85,10.74,Zone_0
User_86,19.27,Zone_1
User_87,11.93,Zone_2
User_88,5.07,Zone_3
User_89,15.35,Zone_4
User_90,14.06,Zone_0
User_91,2.35,Zone_1
User_92,8.22,Zone_2
User_93,0.65,Zone_3
User_94,9.69,Zone_4
User_95,-0.77,Zone_0
User_96,19.74,Zone_1
User_97,24.71,Zone_2
User_98,9.00,Zone_3
User_99,16.97,Zone_4
User_0,58.14,Zone_0
User_1,24.58,Zone_1
User_2,22.33,Zone_2
User_3,5.57,Zone_3
User_4,14.73,Zone_4
User_5,2.65,Zone_0
User_6,1.21,Zone_1
User_7,14.72,Zone_2
User_8,29.18,Zone_3
User_9,14.95,Zone_4
User_10,4.49,Zone_0
User_11,11.89,Zone_1
User_12,20.86,Zone_2
User_13,26.24,Zone_3
User_14,17.38,Zone_4
User_15,23.40,Zone_0
User_16,17.08,Zone_1
User_17,14.02,Zone_2
User_18,3.34,Zone_3
User_19,22.89,Zone_4
User_20,20.41,Zone_0
User_21,4.94,Zone_1
User_22,17.91,Zone_2
User_23,11.35,Zone_3
User_24,0.72,Zone_4
User_25,21.45,Zone_0
User_26,14.01,Zone_1
User_27,-1.06,Zone_2
User_28,22.78,Zone_3
User_29,17.38,Zone_4
User_30,5.67,Zone_0
User_31,19.98,Zone_1
User_32,11.06,Zone_2
User_33,0.77,Zone_3
User_34,18.10,Zone_4
User_35,14.90,Zone_0
User_36,3.71,Zone_1
User_37,18.25,Zone_2
User_38,8.91,Zone_3
User_39,10.90,Zone_4
User_40,26.60,Zone_0
User_41,11.27,Zone_1
User_42,12.00,Zone_2
User_43,16.69,Zone_3
User_44,16.65,Zone_4
User_45,23.60,Zone_0
User_46,19.29,Zone_1
User_47,14.94,Zone_2
User_48,11.49,Zone_3
User_49,25.41,Zone_4
User_50,13.45,Zone_0
User_51,13.11,Zone_1
User_52,5.77,Zone_2
User_53,8.26,Zone_3
User_54,12.90,Zone_4
User_55,3.85,Zone_0
User_56,9.21,Zone_1
User_57,10.68,Zone_2
User_58,18.73,Zone_3
User_59,13.13,Zone_4
User_60,8.49,Zone_0
User_61,18.84,Zone_1
User_62,13.62,Zone_2
User_63,5.86,Zone_3
User_64,7.35,Zone_4
User_65,11.82,Zone_0
User_66,12.50,Zone_1
User_67,18.68,Zone_2
User_68,18.34,Zone_3
User_69,8.50,Zone_4
User_70,28.76,Zone_0
User_71,8.49,Zone_1
User_72,15.25,Zone_2
User_73,0.34,Zone_3
User_74,19.29,Zone_4
User_75,27.07,Zone_0
User_76,3.55,Zone_1
User_77,11.99,Zone_2
User_78,15.03,Zone_3
User_79,8.63,Zone_4
User_80,14.31,Zone_0
User_81,21.49,Zone_1
User_82,20.18,Zone_2
User_83,14.91,Zone_3
User_84,29.96,Zone_4
User_85,1.55,Zone_0
User_86,8.85,Zone_1
User_87,28.46,Zone_2
User_88,20.96,Zone_3
User_89,21.07,Zone_4
User_90,5.35,Zone_0
User_91,11.46,Zone_1
User_92,15.73,Zone_2
User_93,13.71,Zone_3
User_94,28.78,Zone_4
User_95,11.08,Zone_0
User_96,12.40,Zone_1
User_97,23.34,Zone_2
User_98,27.28,Zone_3
User_99,18.26,Zone_4
User_0,68.31,Zone_0
User_1,11.48,Zone_1
User_2,8.19,Zone_2
User_3,21.82,Zone_3
User_4,12.16,Zone_4
User_5,5.10,Zone_0
User_6,0.37,Zone_1
User_7,8.07,Zone_2
User_8,32.45,Zone_3
User_9,18.93,Zone_4
User_10,18.70,Zone_0
User_11,24.29,Zone_1
User_12,-1.27,Zone_2
User_13,13.30,Zone_3
User_14,9.64,Zone_4
User_15,13.06,Zone_0
User_16,9.59,Zone_1
User_17,29.43,Zone_2
User_18,14.72,Zone_3
User_19,16.28,Zone_4
User_20,-2.85,Zone_0
User_21,4.79,Zone_1
User_22,25.49,Zone_2
User_23,21.46,Zone_3
User_24,5.01,Zone_4
User_25,26.78,Zone_0
User_26,8.64,Zone_1
User_27,-8.77,Zone_2
User_28,22.34,Zone_3
User_29,10.44,Zone_4
User_30,25.60,Zone_0
User_31,21.07,Zone_1
User_32,7.68,Zone_2
User_33,0.19,Zone_3
User_34,10.58,Zone_4
User_35,28.05,Zone_0
User_36,18.19,Zone_1
User_37,27.22,Zone_2
User_38,40.53,Zone_3
User_39,24.41,Zone_4
User_40,7.58,Zone_0
User_41,3.45,Zone_1
User_42,0.86,Zone_2
User_43,20.76,Zone_3
User_44,-6.10,Zone_4
User_45,16.65,Zone_0
User_46,10.27,Zone_1
User_47,16.01,Zone_2
User_48,13.52,Zone_3
User_49,27.93,Zone_4
User_50,13.92,Zone_0
User_51,29.60,Zone_1
User_52,24.96,Zone_2
User_53,15.27,Zone_3
User_54,17.38,Zone_4
User_55,8.80,Zone_0
User_56,12.18,Zone_1
User_57,19.24,Zone_2
User_58,14.51,Zone_3
User_59,10.53,Zone_4
User_60,12.72,Zone_0
User_61,-0.03,Zone_1
User_62,23.14,Zone_2
User_63,14.48,Zone_3
User_64,25.29,Zone_4
User_65,21.31,Zone_0
User_66,21.64,Zone_1
User_67,15.28,Zone_2
User_68,23.60,Zone_3
User_69,15.55,Zone_4
User_70,17.33,Zone_0
User_71,23.76,Zone_1
User_72,15.33,Zone_2
User_73,15.08,Zone_3
User_74,17.46,Zone_4
User_75,9.16,Zone_0
User_76,4.09,Zone_1
User_77,11.96,Zone_2
User_78,9.10,Zone_3
User_79,22.67,Zone_4
User_80,14.54,Zone_0
User_81,21.71,Zone_1
User_82,11.69,Zone_2
User_83,8.78,Zone_3
User_84,4.45,Zone_4
User_85,7.00,Zone_0
User_86,16.72,Zone_1
User_87,15.75,Zone_2
User_88,10.71,Zone_3
User_89,19.48,Zone_4
User_90,35.39,Zone_0
User_91,22.37,Zone_1
User_92,20.04,Zone_2
User_93,21.92,Zone_3
User_94,21.77,Zone_4
User_95,-0.44,Zone_0
User_96,7.79,Zone_1
User_97,16.49,Zone_2
User_98,24.74,Zone_3
User_99,18.62,Zone_4
User_0,66.99,Zone_0
User_1,23.00,Zone_1
User_2,22.70,Zone_2
User_3,31.60,Zone_3
User_4,17.10,Zone_4
User_5,11.11,Zone_0
User_6,12.36,Zone_1
User_7,6.66,Zone_2
User_8,23.72,Zone_3
User_9,17.89,Zone_4
User_10,8.50,Zone_0
User_11,22.49,Zone_1
User_12,8.72,Zone_2
User_13,21.60,Zone_3
User_14,11.10,Zone_4
User_15,2.45,Zone_0
User_16,14.79,Zone_1
User_17,18.28,Zone_2
User_18,12.63,Zone_3
User_19,20.82,Zone_4
User_20,19.83,Zone_0
User_21,20.74,Zone_1
User_22,12.57,Zone_2
User_23,4.31,Zone_3
User_24,20.40,Zone_4
User_25,7.59,Zone_0
User_26,22.51,Zone_1
User_27,9.77,Zone_2
User_28,-6.45,Zone_3
User_29,13.20,Zone_4
User_30,10.41,Zone_0
User_31,6.81,Zone_1
User_32,7.13,Zone_2
User_33,12.37,Zone_3
User_34,18.73,Zone_4
User_35,15.24,Zone_0
User_36,-0.32,Zone_1
User_37,13.79,Zone_2
User_38,18.67,Zone_3
User_39,18.88,Zone_4
User_40,23.70,Zone_0
User_41,14.93,Zone_1
User_42,-2.14,Zone_2
User_43,18.68,Zone_3
User_44,20.15,Zone_4
User_45,19.56,Zone_0
User_46,6.13,Zone_1
User_47,14.69,Zone_2
User_48,1.19,Zone_3
User_49,15.84,Zone_4
User_50,7.94,Zone_0
User_51,-1.12,Zone_1
User_52,-0.90,Zone_2
User_53,19.55,Zone_3
User_54,32.13,Zone_4
User_55,18.03,Zone_0
User_56,21.80,Zone_1
User_57,15.90,Zone_2
User_58,24.16,Zone_3
User_59,23.85,Zone_4
User_60,14.81,Zone_0
User_61,13.67,Zone_1
User_62,11.95,Zone_2
User_63,14.37,Zone_3
User_64,8.55,Zone_4
User_65,21.84,Zone_0
User_66,17.92,Zone_1
User_67,14.40,Zone_2
User_68,0.92,Zone_3
User_69,19.31,Zone_4
User_70,15.34,Zone_0
User_71,14.62,Zone_1
User_72,20.48,Zone_2
User_73,25.43,Zone_3
User_74,16.07,Zone_4
User_75,6.71,Zone_0
User_76,26.29,Zone_1
User_77,10.67,Zone_2
User_78,3.32,Zone_3
User_79,11.55,Zone_4
User_80,16.34,Zone_0
User_81,13.10,Zone_1
User_82,14.19,Zone_2
User_83,22.73,Zone_3
User_84,5.75,Zone_4
User_85,15.91,Zone_0
User_86,-0.95,Zone_1
User_87,-1.25,Zone_2
User_88,6.07,Zone_3
User_89,30.50,Zone_4
User_90,16.93,Zone_0
User_91,14.10,Zone_1
User_92,0.03,Zone_2
User_93,18.53,Zone_3
User_94,8.77,Zone_4
User_95,18.05,Zone_0
User_96,15.33,Zone_1
User_97,10.24,Zone_2
User_98,14.05,Zone_3
User_99,20.04,Zone_4
User_0,81.80,Zone_0
User_1,17.21,Zone_1
User_2,17.59,Zone_2
User_3,16.76,Zone_3
User_4,7.85,Zone_4
User_5,10.82,Zone_0
User_6,13.59,Zone_1
User_7,20.88,Zone_2
User_8,13.39,Zone_3
User_9,29.34,Zone_4
User_10,30.36,Zone_0
User_11,15.57,Zone_1
User_12,8.57,Zone_2
User_13,24.38,Zone_3
User_14,0.13,Zone_4
User_15,27.35,Zone_0
User_16,-5.60,Zone_1
User_17,18.65,Zone_2
User_18,11.78,Zone_3
User_19,18.98,Zone_4
User_20,20.37,Zone_0
User_21,14.70,Zone_1
User_22,7.31,Zone_2
User_23,12.92,Zone_3
User_24,9.79,Zone_4
User_25,25.54,Zone_0
User_26,20.61,Zone_1
User_27,14.02,Zone_2
User_28,5.67,Zone_3
User_29,20.11,Zone_4
User_30,23.39,Zone_0
User_31,24.04,Zone_1
User_32,16.08,Zone_2
User_33,10.51,Zone_3
User_34,10.07,Zone_4
User_35,6.55,Zone_0
User_36,6.47,Zone_1
User_37,-4.20,Zone_2
User_38,19.70,Zone_3
User_39,12.72,Zone_4
User_40,35.39,Zone_0
User_41,22.79,Zone_1
User_42,15.12,Zone_2
User_43,22.03,Zone_3
User_44,13.95,Zone_4
User_45,24.30,Zone_0
User_46,13.75,Zone_1
User_47,21.71,Zone_2
User_48,13.55,Zone_3
User_49,14.61,Zone_4
User_50,9.27,Zone_0
User_51,5.77,Zone_1
User_52,15.05,Zone_2
User_53,11.94,Zone_3
User_54,13.87,Zone_4
User_55,16.98,Zone_0
User_56,11.77,Zone_1
User_57,5.82,Zone_2
User_58,14.31,Zone_3
User_59,21.20,Zone_4
User_60,8.83,Zone_0
User_61,14.32,Zone_1
User_62,21.08,Zone_2
User_63,7.01,Zone_3
User_64,23.20,Zone_4
User_65,17.05,Zone_0
User_66,20.89,Zone_1
User_67,6.63,Zone_2
User_68,18.94,Zone_3
User_69,12.34,Zone_4
User_70,10.92,Zone_0
User_71,9.78,Zone_1
User_72,15.64,Zone_2
User_73,12.98,Zone_3
User_74,6.61,Zone_4
User_75,9.68,Zone_0
User_76,5.17,Zone_1
User_77,5.91,Zone_2
User_78,20.85,Zone_3
User_79,19.86,Zone_4
User_80,14.23,Zone_0
User_81,12.28,Zone_1
User_82,12.47,Zone_2
User_83,13.68,Zone_3
User_84,6.55,Zone_4
User_85,9.42,Zone_0
User_86,20.70,Zone_1
User_87,13.39,Zone_2
User_88,6.84,Zone_3
User_89,21.87,Zone_4
User_90,17.98,Zone_0
User_91,12.96,Zone_1
User_92,14.40,Zone_2
User_93,15.04,Zone_3
User_94,9.36,Zone_4
User_95,17.13,Zone_0
User_96,12.28,Zone_1
User_97,13.22,Zone_2
User_98,2.32,Zone_3
User_99,12.32,Zone_4
User_0,58.38,Zone_0
User_1,10.92,Zone_1
User_2,20.33,Zone_2
User_3,19.05,Zone_3
User_4,19.76,Zone_4
User_5,28.93,Zone_0
User_6,2.73,Zone_1
User_7,11.90,Zone_2
User_8,17.43,Zone_3
User_9,22.94,Zone_4
User_10,29.01,Zone_0
User_11,16.72,Zone_1
User_12,8.46,Zone_2
User_13,3.18,Zone_3
User_14,10.18,Zone_4
User_15,27.32,Zone_0
User_16,19.21,Zone_1
User_17,15.98,Zone_2
User_18,26.11,Zone_3
User_19,1.68,Zone_4
User_20,32.30,Zone_0
User_21,16.26,Zone_1
User_22,18.87,Zone_2
User_23,32.95,Zone_3
User_24,14.99,Zone_4
User_25,5.00,Zone_0
User_26,11.32,Zone_1
User_27,14.29,Zone_2
User_28,2.41,Zone_3
User_29,13.62,Zone_4
User_30,13.48,Zone_0
User_31,13.60,Zone_1
User_32,32.47,Zone_2
User_33,8.97,Zone_3
User_34,14.17,Zone_4
User_35,21.28,Zone_0
User_36,29.94,Zone_1
User_37,17.49,Zone_2
User_38,17.52,Zone_3
User_39,13.81,Zone_4
User_40,4.71,Zone_0
User_41,19.77,Zone_1
User_42,22.85,Zone_2
User_43,14.28,Zone_3
User_44,2.96,Zone_4
User_45,5.03,Zone_0
User_46,11.63,Zone_1
User_47,4.36,Zone_2
User_48,11.33,Zone_3
User_49,23.39,Zone_4
User_50,11.74,Zone_0
User_51,21.51,Zone_1
User_52,18.66,Zone_2
User_53,0.15,Zone_3
User_54,25.04,Zone_4
User_55,12.07,Zone_0
User_56,15.93,Zone_1
User_57,20.42,Zone_2
User_58,11.02,Zone_3
User_59,8.22,Zone_4
User_60,11.64,Zone_0
User_61,-1.12,Zone_1
User_62,7.48,Zone_2
User_63,19.71,Zone_3
User_64,16.53,Zone_4
User_65,13.71,Zone_0
User_66,6.92,Zone_1
User_67,24.48,Zone_2
User_68,21.25,Zone_3
User_69,28.84,Zone_4
User_70,19.77,Zone_0
User_71,6.24,Zone_1
User_72,2.25,Zone_2
User_73,26.10,Zone_3
User_74,6.29,Zone_4
User_75,15.28,Zone_0
User_76,21.58,Zone_1
User_77,17.51,Zone_2
User_78,16.85,Zone_3
User_79,16.66,Zone_4
User_80,2.33,Zone_0
User_81,6.66,Zone_1
User_82,13.25,Zone_2
User_83,9.41,Zone_3
User_84,9.29,Zone_4
User_85,9.85,Zone_0
User_86,6.15,Zone_1
User_87,17.54,Zone_2
User_88,23.96,Zone_3
User_89,10.49,Zone_4
User_90,18.48,Zone_0
User_91,15.04,Zone_1
User_92,15.21,Zone_2
User_93,5.69,Zone_3
User_94,15.25,Zone_4
User_95,27.16,Zone_0
User_96,5.10,Zone_1
User_97,11.97,Zone_2
User_98,9.20,Zone_3
User_99,13.85,Zone_4
User_0,80.74,Zone_0
User_1,10.80,Zone_1
User_2,15.47,Zone_2
User_3,18.86,Zone_3
User_4,13.66,Zone_4
User_5,22.38,Zone_0
User_6,15.36,Zone_1
User_7,27.09,Zone_2
User_8,18.23,Zone_3
User_9,2.03,Zone_4
User_10,29.17,Zone_0
User_11,10.62,Zone_1
User_12,15.38,Zone_2
User_13,13.17,Zone_3
User_14,21.18,Zone_4
User_15,11.79,Zone_0
User_16,9.48,Zone_1
User_17,-10.19,Zone_2
User_18,14.63,Zone_3
User_19,18.35,Zone_4
User_20,8.64,Zone_0
User_21,2.61,Zone_1
User_22,8.82,Zone_2
User_23,11.70,Zone_3
User_24,21.01,Zone_4
User_25,14.24,Zone_0
User_26,-0.97,Zone_1
User_27,18.32,Zone_2
User_28,7.87,Zone_3
User_29,13.95,Zone_4
User_30,6.27,Zone_0
User_31,0.49,Zone_1
User_32,19.81,Zone_2
User_33,22.79,Zone_3
User_34,16.33,Zone_4
User_35,19.76,Zone_0
User_36,22.26,Zone_1
User_37,12.37,Zone_2
User_38,18.48,Zone_3
User_39,17.53,Zone_4
User_40,21.19,Zone_0
User_41,12.83,Zone_1
User_42,17.60,Zone_2
User_43,23.91,Zone_3
User_44,12.16,Zone_4
User_45,6.04,Zone_0
User_46,23.39,Zone_1
User_47,18.32,Zone_2
User_48,11.35,Zone_3
User_49,20.80,Zone_4
User_50,25.72,Zone_0
User_51,6.30,Zone_1
User_52,18.10,Zone_2
User_53,10.94,Zone_3
User_54,8.65,Zone_4
User_55,18.32,Zone_0
User_56,30.40,Zone_1
User_57,19.87,Zone_2
User_58,5.02,Zone_3
User_59,16.16,Zone_4
User_60,29.81,Zone_0
User_61,16.03,Zone_1
User_62,15.55,Zone_2
User_63,11.72,Zone_3
User_64,24.50,Zone_4
User_65,20.72,Zone_0
User_66,11.69,Zone_1
User_67,22.03,Zone_2
User_68,28.14,Zone_3
User_69,8.93,Zone_4
User_70,16.00,Zone_0
User_71,24.10,Zone_1
User_72,7.42,Zone_2
User_73,13.01,Zone_3
User_74,21.71,Zone_4
User_75,16.68,Zone_0
User_76,-5.03,Zone_1
User_77,16.47,Zone_2
User_78,11.66,Zone_3
User_79,6.98,Zone_4
User_80,18.17,Zone_0
User_81,13.19,Zone_1
User_82,6.05,Zone_2
User_83,9.23,Zone_3
User_84,10.81,Zone_4
User_85,18.96,Zone_0
User_86,5.30,Zone_1
User_87,19.56,Zone_2
User_88,15.58,Zone_3
User_89,16.94,Zone_4
User_90,15.30,Zone_0
User_91,11.10,Zone_1
User_92,16.16,Zone_2
User_93,26.71,Zone_3
User_94,23.59,Zone_4
User_95,14.68,Zone_0
User_96,18.35,Zone_1
User_97,24.47,Zone_2
User_98,3.63,Zone_3
User_99,22.56,Zone_4
User_0,53.12,Zone_0
User_1,10.48,Zone_1
User_2,4.11,Zone_2
User_3,10.18,Zone_3
User_4,10.53,Zone_4
User_5,17.62,Zone_0
User_6,14.08,Zone_1
User_7,1.49,Zone_2
User_8,13.77,Zone_3
User_9,27.96,Zone_4
User_10,14.01,Zone_0
User_11,27.62,Zone_1
User_12,24.07,Zone_2
User_13,10.21,Zone_3
User_14,6.25,Zone_4
User_15,17.46,Zone_0
User_16,15.28,Zone_1
User_17,6.47,Zone_2
User_18,8.84,Zone_3
User_19,6.94,Zone_4
User_20,15.86,Zone_0
User_21,10.44,Zone_1
User_22,6.53,Zone_2
User_23,18.99,Zone_3
User_24,14.99,Zone_4
User_25,-3.06,Zone_0
User_26,5.06,Zone_1
User_27,2.56,Zone_2
User_28,4.87,Zone_3
User_29,18.72,Zone_4
User_30,29.88,Zone_0
User_31,0.58,Zone_1
User_32,12.62,Zone_2
User_33,12.47,Zone_3
User_34,7.89,Zone_4
User_35,9.25,Zone_0
User_36,15.70,Zone_1
User_37,4.20,Zone_2
User_38,24.70,Zone_3
User_39,12.99,Zone_4
User_40,17.07,Zone_0
User_41,0.66,Zone_1
User_42,15.19,Zone_2
User_43,11.62,Zone_3
User_44,12.48,Zone_4
User_45,15.97,Zone_0
User_46,17.24,Zone_1
User_47,22.50,Zone_2
User_48,2.60,Zone_3
User_49,10.83,Zone_4
User_50,15.08,Zone_0
User_51,3.84,Zone_1
User_52,17.06,Zone_2
User_53,20.91,Zone_3
User_54,6.80,Zone_4
User_55,13.60,Zone_0
User_56,19.36,Zone_1
User_57,4.25,Zone_2
User_58,23.42,Zone_3
User_59,32.49,Zone_4
User_60,19.96,Zone_0
User_61,15.21,Zone_1
User_62,28.16,Zone_2
User_63,14.99,Zone_3
User_64,5.69,Zone_4
User_65,31.37,Zone_0
User_66,8.80,Zone_1
User_67,7.91,Zone_2
User_68,25.55,Zone_3
User_69,12.38,Zone_4
User_70,18.82,Zone_0
User_71,3.68,Zone_1
User_72,24.93,Zone_2
User_73,25.86,Zone_3
User_74,26.27,Zone_4
User_75,16.77,Zone_0
User_76,6.61,Zone_1
User_77,11.68,Zone_2
User_78,18.53,Zone_3
User_79,-0.57,Zone_4
User_80,20.06,Zone_0
User_81,14.57,Zone_1
User_82,8.96,Zone_2
User_83,13.59,Zone_3
